subset_name,strategy,n_layers,layer_indices,layer_ids,ref_set,metric,k,auroc
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,9,0.7877298548285292
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,15,0.7890401204097817
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,31,0.7899072650471767
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,63,0.7903510333554516
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,127,0.7905750214439463
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,1,0.7558733755199146
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,3,0.7799687646668501
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,5,0.7852064283286669
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,9,0.788084934211591
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,15,0.7891890142258331
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,31,0.7899567884251242
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,63,0.7903558885885837
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,127,0.7905954134231012
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,1,0.7740251501076243
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,3,0.7862404311447022
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,5,0.7884678502646102
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,9,0.7896030037708976
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,15,0.7899917461036755
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,31,0.7902963310621631
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,63,0.7904989561248765
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,127,0.7905293822525045
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,cosine,1,0.7737040573564874
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,cosine,3,0.7868217643917201
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,cosine,5,0.7887060803702924
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,cosine,9,0.7896449206169383
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,cosine,15,0.7899762093576526
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,cosine,31,0.7902754535596952
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,cosine,63,0.7904636747641165
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,cosine,127,0.7905141691886906
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,euclidean,1,0.7519979284338636
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,euclidean,3,0.7755367460227549
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,euclidean,5,0.7826490151968797
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,euclidean,9,0.7870711615336062
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,euclidean,15,0.7887365064979204
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,euclidean,31,0.7897965657317646
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,euclidean,63,0.7902095842302028
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,euclidean,127,0.7904979850782502
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,cosine,1,0.7514500962954571
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,cosine,3,0.7774995549369628
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,cosine,5,0.7838783602259302
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,cosine,9,0.7875890530676981
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,cosine,15,0.788905144928709
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,cosine,31,0.7898426904465197
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,cosine,63,0.7902060237259059
mean_tail8_l22-29,mean,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train_val,cosine,127,0.7904826101733318
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,euclidean,1,0.7496140089659972
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,euclidean,3,0.7736017737785041
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,euclidean,5,0.7809775202705984
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,euclidean,9,0.7857058699768567
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,euclidean,15,0.7877661072359158
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,euclidean,31,0.7890119600576153
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,euclidean,63,0.789555422486203
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,euclidean,127,0.7898713363219991
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,cosine,1,0.7491482302675233
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,cosine,3,0.7755357749761285
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,cosine,5,0.7821516774830471
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,cosine,9,0.786255644208516
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,cosine,15,0.7880164754244283
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,cosine,31,0.7890427098674522
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,cosine,63,0.7895628671770056
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train,cosine,127,0.7898522390716795
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,euclidean,1,0.7674780300700772
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,euclidean,3,0.7829387107737623
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,euclidean,5,0.7861690592176601
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,euclidean,9,0.7880292608716762
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,euclidean,15,0.7887481590574374
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,euclidean,31,0.789251161209924
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,euclidean,63,0.7895165806211462
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,euclidean,127,0.7897376555697617
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,cosine,1,0.7670923627182832
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,cosine,3,0.7837506675945557
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,cosine,5,0.7865183123209631
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,cosine,9,0.7881148748159058
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,cosine,15,0.7887256631439252
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,cosine,31,0.7892207350822963
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,cosine,63,0.7894796808493422
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",val,cosine,127,0.7897124083574746
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,euclidean,1,0.7438550551068961
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,euclidean,3,0.7702508537118258
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,euclidean,5,0.7786505688714819
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,euclidean,9,0.7844810564987297
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,euclidean,15,0.7870892877372995
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,euclidean,31,0.7886869831199729
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,euclidean,63,0.7893751314958973
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,euclidean,127,0.7897512502225316
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,cosine,1,0.7433133729304569
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,cosine,3,0.7725163054912687
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,cosine,5,0.7801200860994675
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,cosine,9,0.7852158151127224
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,cosine,15,0.7873967858356665
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,cosine,31,0.7887711404942627
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,cosine,63,0.7893861366909968
mean_even8_l14-29,mean,8,"[0, 2, 4, 6, 9, 11, 13, 15]","[14, 16, 18, 20, 23, 25, 27, 29]",train_val,cosine,127,0.7897240609169918
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,euclidean,1,0.743382802764246
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,euclidean,3,0.7662888216349188
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,euclidean,5,0.7741112495751672
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,euclidean,9,0.7797216333004255
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,euclidean,15,0.7822968489536972
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,euclidean,31,0.7839767596174076
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,euclidean,63,0.7847904966903494
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,euclidean,127,0.7851967178624026
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,cosine,1,0.7427467672239395
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,cosine,3,0.7679820032691902
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,cosine,5,0.7752619398274774
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,cosine,9,0.7803767660910518
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,cosine,15,0.7826108206962403
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,cosine,31,0.7840648011782032
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,cosine,63,0.7848371069284177
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train,cosine,127,0.7851857126673032
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,euclidean,1,0.7609021023159461
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,euclidean,3,0.7765285083105407
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,euclidean,5,0.7802589457670458
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,euclidean,9,0.7826163232937902
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,euclidean,15,0.7837262295877907
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,euclidean,31,0.7844674618459596
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,euclidean,63,0.7848082992118338
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,euclidean,127,0.7850788975383967
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,cosine,1,0.7604238618524333
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,cosine,3,0.7773032416773212
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,cosine,5,0.780585702956837
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,cosine,9,0.7826805742122384
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,cosine,15,0.7837391768761429
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,cosine,31,0.784423117383353
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,cosine,63,0.7847901730081406
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",val,cosine,127,0.7850552687371538
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,euclidean,1,0.7369839291783327
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,euclidean,3,0.7630477916781305
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,euclidean,5,0.7717600220103903
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,euclidean,9,0.7782339898687468
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,euclidean,15,0.7814578646684684
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,euclidean,31,0.7835805725938273
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,euclidean,63,0.784473611807927
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,euclidean,127,0.7850109242745473
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,cosine,1,0.7362875269060836
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,cosine,3,0.7651280972341356
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,cosine,5,0.7731235333149913
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,cosine,9,0.7790206994772533
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,cosine,15,0.7818239492466298
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,cosine,31,0.7836268591496869
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,cosine,63,0.7845058181877033
concat_head8_l14-21,concat,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[14, 15, 16, 17, 18, 19, 20, 21]",train_val,cosine,127,0.7850050979947888
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,1,0.7581488614478304
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,3,0.7794840505591609
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,5,0.7851578759973459
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,9,0.7885769311689783
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,15,0.7899833303662465
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,31,0.7907902701128032
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,63,0.7911268996099629
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,euclidean,127,0.79129327226529
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,1,0.7575672045186036
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,3,0.7810472737865963
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,5,0.7860688795740342
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,9,0.7889789444723172
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,15,0.7901124795675605
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,31,0.7908087199987053
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,63,0.791128194338798
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",train,cosine,127,0.7912910064898282
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,1,0.7762248943986794
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,3,0.787614300279985
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,5,0.7895699881855993
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,9,0.790610626486915
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,15,0.7909770347472851
concat_tail8_l22-29,concat,8,"[8, 9, 10, 11, 12, 13, 14, 15]","[22, 23, 24, 25, 26, 27, 28, 29]",val,euclidean,31,0.7911634756995582
